Num Buffs: 8 | Buff Total Size: 27562  |Rec Start: 3 / 8
Length: 2.2517 seconds | Samples: 49651 | Sent: 32425

Num Buffs: 8 | Buff Total Size: 27562  |Rec Start: 4 / 8
Length: 1.8013 seconds | Samples: 39719 | Sent: 25938

Num Buffs: 8 | Buff Total Size: 27562  |Rec Start: 5 / 8
Length: 1.351 seconds | Samples: 29789 | Sent: 19454

Num Buffs: 8 | Buff Total Size: 27562  |Rec Start: 6 / 8
Length: 0.9006 seconds | Samples: 19859 | Sent: 12969

Num Buffs: 8 | Buff Total Size: 27562  |Rec Start: 7 / 8
Length: 0.4503 seconds | Samples: 9929 | Sent: 6484

Num Buffs: 8 | Buff Total Size: 33074  |Rec Start: 3 / 8
Length: 2.7021 seconds | Samples: 59581 | Sent: 38910

Num Buffs: 8 | Buff Total Size: 33074  |Rec Start: 4 / 8
Length: 2.1616 seconds | Samples: 47663 | Sent: 31126

Num Buffs: 8 | Buff Total Size: 33074  |Rec Start: 5 / 8
Length: 1.6211 seconds | Samples: 35746 | Sent: 23344

Num Buffs: 8 | Buff Total Size: 33074  |Rec Start: 6 / 8
Length: 1.0808 seconds | Samples: 23831 | Sent: 15563

Num Buffs: 8 | Buff Total Size: 33074  |Rec Start: 7 / 8
Length: 0.5404 seconds | Samples: 11915 | Sent: 7781

Num Buffs: 8 | Buff Total Size: 38586  |Rec Start: 3 / 8
Length: 3.1524 seconds | Samples: 69510 | Sent: 45394

Num Buffs: 8 | Buff Total Size: 38586  |Rec Start: 4 / 8
Length: 2.5219 seconds | Samples: 55607 | Sent: 36314

Num Buffs: 8 | Buff Total Size: 38586  |Rec Start: 5 / 8
Length: 1.8913 seconds | Samples: 41704 | Sent: 27235

Num Buffs: 8 | Buff Total Size: 38586  |Rec Start: 6 / 8
Length: 1.2609 seconds | Samples: 27803 | Sent: 18157

Num Buffs: 8 | Buff Total Size: 38586  |Rec Start: 7 / 8
Length: 0.6304 seconds | Samples: 13901 | Sent: 9078

Num Buffs: 8 | Buff Total Size: 44098  |Rec Start: 3 / 8
Length: 3.6027 seconds | Samples: 79440 | Sent: 51879

Num Buffs: 8 | Buff Total Size: 44098  |Rec Start: 4 / 8
Length: 2.8821 seconds | Samples: 63551 | Sent: 41502

Num Buffs: 8 | Buff Total Size: 44098  |Rec Start: 5 / 8
Length: 2.1615 seconds | Samples: 47662 | Sent: 31126

Num Buffs: 8 | Buff Total Size: 44098  |Rec Start: 6 / 8
Length: 1.441 seconds | Samples: 31775 | Sent: 20751

Num Buffs: 8 | Buff Total Size: 44098  |Rec Start: 7 / 8
Length: 0.7205 seconds | Samples: 15887 | Sent: 10375

Num Buffs: 8 | Buff Total Size: 49610  |Rec Start: 3 / 8
Length: 4.0531 seconds | Samples: 89370 | Sent: 58364

Num Buffs: 8 | Buff Total Size: 49610  |Rec Start: 4 / 8
Length: 3.2424 seconds | Samples: 71494 | Sent: 46689

Num Buffs: 8 | Buff Total Size: 49610  |Rec Start: 5 / 8
Length: 2.4317 seconds | Samples: 53620 | Sent: 35017

Num Buffs: 8 | Buff Total Size: 49610  |Rec Start: 6 / 8
Length: 1.6211 seconds | Samples: 35746 | Sent: 23344

Num Buffs: 8 | Buff Total Size: 49610  |Rec Start: 7 / 8
Length: 0.8106 seconds | Samples: 17873 | Sent: 11672

Num Buffs: 8 | Buff Total Size: 55122  |Rec Start: 3 / 8
Length: 4.5034 seconds | Samples: 99299 | Sent: 64848

Num Buffs: 8 | Buff Total Size: 55122  |Rec Start: 4 / 8
Length: 3.6026 seconds | Samples: 79438 | Sent: 51877

Num Buffs: 8 | Buff Total Size: 55122  |Rec Start: 5 / 8
Length: 2.702 seconds | Samples: 59578 | Sent: 38908

Num Buffs: 8 | Buff Total Size: 55122  |Rec Start: 6 / 8
Length: 1.8013 seconds | Samples: 39718 | Sent: 25938

Num Buffs: 8 | Buff Total Size: 55122  |Rec Start: 7 / 8
Length: 0.9006 seconds | Samples: 19859 | Sent: 12969

Num Buffs: 9 | Buff Total Size: 22050  |Rec Start: 3 / 9
Length: 1.9215 seconds | Samples: 42368 | Sent: 27668

Num Buffs: 9 | Buff Total Size: 22050  |Rec Start: 4 / 9
Length: 1.6012 seconds | Samples: 35306 | Sent: 23056

Num Buffs: 9 | Buff Total Size: 22050  |Rec Start: 5 / 9
Length: 1.281 seconds | Samples: 28245 | Sent: 18445

Num Buffs: 9 | Buff Total Size: 22050  |Rec Start: 6 / 9
Length: 0.9607 seconds | Samples: 21183 | Sent: 13833

Num Buffs: 9 | Buff Total Size: 22050  |Rec Start: 7 / 9
Length: 0.6404 seconds | Samples: 14121 | Sent: 9221

Num Buffs: 9 | Buff Total Size: 22050  |Rec Start: 8 / 9
Length: 0.3201 seconds | Samples: 7059 | Sent: 4609

Num Buffs: 9 | Buff Total Size: 27562  |Rec Start: 3 / 9
Length: 2.4018 seconds | Samples: 52960 | Sent: 34586

Num Buffs: 9 | Buff Total Size: 27562  |Rec Start: 4 / 9
Length: 2.0015 seconds | Samples: 44134 | Sent: 28822

Num Buffs: 9 | Buff Total Size: 27562  |Rec Start: 5 / 9
Length: 1.6011 seconds | Samples: 35305 | Sent: 23056

Num Buffs: 9 | Buff Total Size: 27562  |Rec Start: 6 / 9
Length: 1.2009 seconds | Samples: 26480 | Sent: 17293

Num Buffs: 9 | Buff Total Size: 27562  |Rec Start: 7 / 9
Length: 0.8005 seconds | Samples: 17651 | Sent: 11527

Num Buffs: 9 | Buff Total Size: 27562  |Rec Start: 8 / 9
Length: 0.4002 seconds | Samples: 8825 | Sent: 5763

Num Buffs: 9 | Buff Total Size: 33074  |Rec Start: 3 / 9
Length: 2.8822 seconds | Samples: 63553 | Sent: 41504

Num Buffs: 9 | Buff Total Size: 33074  |Rec Start: 4 / 9
Length: 2.4018 seconds | Samples: 52960 | Sent: 34586

Num Buffs: 9 | Buff Total Size: 33074  |Rec Start: 5 / 9
Length: 1.9214 seconds | Samples: 42367 | Sent: 27668

Num Buffs: 9 | Buff Total Size: 33074  |Rec Start: 6 / 9
Length: 1.441 seconds | Samples: 31775 | Sent: 20751

Num Buffs: 9 | Buff Total Size: 33074  |Rec Start: 7 / 9
Length: 0.9606 seconds | Samples: 21182 | Sent: 13833

Num Buffs: 9 | Buff Total Size: 33074  |Rec Start: 8 / 9
Length: 0.4802 seconds | Samples: 10589 | Sent: 6915

Num Buffs: 9 | Buff Total Size: 38586  |Rec Start: 3 / 9
Length: 3.3625 seconds | Samples: 74143 | Sent: 48419

Num Buffs: 9 | Buff Total Size: 38586  |Rec Start: 4 / 9
Length: 2.8021 seconds | Samples: 61786 | Sent: 40350

Num Buffs: 9 | Buff Total Size: 38586  |Rec Start: 5 / 9
Length: 2.2417 seconds | Samples: 49429 | Sent: 32280

Num Buffs: 9 | Buff Total Size: 38586  |Rec Start: 6 / 9
Length: 1.6812 seconds | Samples: 37070 | Sent: 24208

Num Buffs: 9 | Buff Total Size: 38586  |Rec Start: 7 / 9
Length: 1.1208 seconds | Samples: 24713 | Sent: 16139

Num Buffs: 9 | Buff Total Size: 38586  |Rec Start: 8 / 9
Length: 0.5604 seconds | Samples: 12356 | Sent: 8069

Num Buffs: 9 | Buff Total Size: 44098  |Rec Start: 3 / 9
Length: 3.8429 seconds | Samples: 84735 | Sent: 55337

Num Buffs: 9 | Buff Total Size: 44098  |Rec Start: 4 / 9
Length: 3.2023 seconds | Samples: 70611 | Sent: 46113

Num Buffs: 9 | Buff Total Size: 44098  |Rec Start: 5 / 9
Length: 2.562 seconds | Samples: 56491 | Sent: 36892

Num Buffs: 9 | Buff Total Size: 44098  |Rec Start: 6 / 9
Length: 1.9214 seconds | Samples: 42367 | Sent: 27668

